Id,Year,Data
94,2018,1.27
94,2019,1.26
100,1980,2.4
100,1981,3.69
100,1982,3.61
100,1983,5.94
100,1984,6.17
100,1985,6.24
100,1986,6.12
100,1987,6.01
100,1988,5.89
100,1989,5.77
100,1990,5.67
100,1991,5.87
100,1992,5.8
100,1993,5.53
100,1994,5.46
100,1995,5.4
100,1996,5.61
100,1997,5.56
100,1998,5.53
100,1999,5.5
100,2000,5.43
100,2001,6.46
100,2002,8.25
100,2003,7.44
100,2004,8.83
100,2005,9.72
100,2006,9.65
100,2007,8.81
100,2008,6.12
100,2009,5.85
100,2010,3.86
100,2011,3.83
100,2012,4.87
100,2013,9
100,2014,8.94
100,2015,8.87
100,2016,19.8
100,2017,19.7
100,2018,19.6
100,2019,19.5
103,1980,127
103,1981,122
103,1982,118
103,1983,115
103,1984,112
103,1985,109
103,1986,107
103,1987,103
103,1988,101
103,1989,99.8
103,1990,112
103,1991,110
103,1992,108
103,1993,105
103,1994,103
103,1995,100
103,1996,98.6
103,1997,98.9
103,1998,95.6
103,1999,92.2
103,2000,88.8
103,2001,86.3
103,2002,83.4
103,2003,79.3
103,2004,76.8
103,2005,73.4
103,2006,69.6
103,2007,67
103,2008,64.6
103,2009,66.5
103,2010,62.2
103,2011,58.5
103,2012,45.2
103,2013,42.4
103,2014,37.6
103,2015,38.7
103,2016,34.7
103,2017,32.5
103,2018,9.14
103,2019,9.12
107,1980,13.5
107,1981,13
107,1982,15.3
107,1983,14.7
107,1984,14.2
107,1985,13.7
107,1986,23.9
107,1987,23.4
107,1988,23.4
107,1989,26.1
107,1990,25.5
107,1991,29.8
107,1992,31.7
107,1993,30.7
107,1994,28
107,1995,27.5
107,1996,26.8
107,1997,26.2
107,1998,25.8
107,1999,25.2
107,2000,28.7
107,2001,31.6
107,2002,33.2
107,2003,32.8
107,2004,33
107,2005,31.7
107,2006,31.2
107,2007,30.9
107,2008,30.1
107,2009,29.3
107,2010,27.9
107,2011,27.2
107,2012,26.2
107,2013,25.4
107,2014,25.8
107,2015,24.9
107,2016,25.2
107,2017,25.2
107,2018,24.8
107,2019,24.1
109,1980,84.8
109,1981,81.1
109,1982,75
109,1983,88.1
109,1984,82
109,1985,117
109,1986,97
109,1987,266
109,1988,368
109,1989,366
109,1990,353
109,1991,266
109,1992,287
109,1993,280
109,1994,277
109,1995,277
109,1996,301
109,1997,237
109,1998,235
109,1999,249
109,2000,250
109,2001,432
109,2002,416
109,2003,481
109,2004,464
109,2005,455
109,2006,440
109,2007,438
109,2008,415
109,2009,379
109,2010,373
109,2011,374
109,2012,372
109,2013,360
109,2014,334
109,2015,319
109,2016,300
109,2017,292
109,2018,271
109,2019,256
110,1980,59.5
110,1981,54.2
110,1982,54.6
110,1983,103
110,1984,127
110,1985,123
110,1986,124
110,1987,142
110,1988,143
110,1989,136
110,1990,131
110,1991,41.7
110,1992,64.2
110,1993,81.9
110,1994,101
110,1995,174
110,1996,234
110,1997,204
110,1998,214
110,1999,312
110,2000,321
110,2001,350
110,2002,344
110,2003,352
110,2004,345
110,2005,336
110,2006,322
110,2007,313
110,2008,293
110,2009,156
110,2010,145
110,2011,134
110,2012,122
110,2013,159
110,2014,145
110,2015,140
110,2016,134
110,2017,128
110,2018,124
110,2019,121
111,1980,3.36
111,1981,3.53
111,1982,3.86
111,1983,3.18
111,1984,3.07
111,1985,2.9
111,1986,3.41
111,1987,3.96
111,1988,3.03
111,1989,2.99
111,1990,3.14
111,1991,3.54
111,1992,3.76
111,1993,3.46
111,1994,3.37
111,1995,2.97
111,1996,2.78
111,1997,2.5
111,1998,2.7
111,1999,2.61
111,2000,3.17
111,2001,3.18
111,2002,3.3
111,2003,3.19
111,2004,3.34
111,2005,3.8
111,2006,3.71
111,2007,3.59
111,2008,3.19
111,2009,2.98
111,2010,2.76
111,2011,2.68
111,2012,2.59
111,2013,2.28
111,2014,2.1
111,2015,1.71
111,2016,1.61
111,2017,1.64
111,2018,1.55
111,2019,1.67
178,1980,0
178,1981,0
178,1982,0
178,1983,0
178,1984,0
178,1985,0.024
178,1986,0.0644
178,1987,0.123
178,1988,0.178
178,1989,0.307
178,1990,0.32
178,1991,0.524
178,1992,0.553
178,1993,0.679
178,1994,0.518
178,1995,0.506
178,1996,0.494
178,1997,0.482
178,1998,0.47
178,1999,0.459
178,2000,0.449
178,2001,0.439
178,2002,0.407
178,2003,0.38
178,2004,0.351
178,2005,0.323
178,2006,0.297
178,2007,0.273
178,2008,0.248
178,2009,18.8
178,2010,18.4
178,2011,18
178,2012,17.6
178,2013,17.2
178,2014,16.5
178,2015,15.1
178,2016,22
178,2017,20.5
178,2018,19.1
178,2019,18.1
115,1980,1.58
115,1981,1.54
115,1982,1.27
115,1983,1.19
115,1984,1.12
115,1985,1.18
115,1986,2.36
115,1987,14.2
115,1988,13.9
115,1989,13.6
115,1990,13.3
115,1991,13.2
115,1992,12.3
115,1993,12.3
115,1994,12.3
115,1995,7.17
115,1996,7.03
115,1997,6.8
115,1998,8.34
115,1999,8.2
115,2000,8.09
115,2001,7.98
115,2002,7.9
115,2003,7.82
115,2004,10.2
115,2005,10.4
115,2006,10.2
115,2007,10.2
115,2008,10.3
115,2009,10.2
115,2010,10.5
115,2011,10.6
115,2012,12.8
115,2013,12.4
115,2014,11.9
115,2015,11.3
115,2016,12.8
115,2017,10
115,2018,8.13
115,2019,8
117,1980,1.94
117,1981,1.85
117,1982,1.78
117,1983,1.71
117,1984,1.64
117,1985,1.72
117,1986,2.93
117,1987,2.88
117,1988,3.01
117,1989,2.88
117,1990,2.78
117,1991,2.67
117,1992,2.75
117,1993,2.69
117,1994,2.68
117,1995,2.64
